Wilayah,Tahun,Prediksi_Penduduk,Prediksi_Timbulan_Sampah,Kategori,latitude,longitude
TEGALLEGA,2029,8997,5856.09,Sedang,-6.465808,106.58787200000002
TEGALPANJANG,2025,5417,26095.1,Rendah,-6.49148,107.11596000000002
TEGALPANJANG,2026,5678,3054.79,Rendah,-6.49148,107.11596000000002
TEGALPANJANG,2027,5951,3413.73,Rendah,-6.49148,107.11596000000002
TEGALPANJANG,2028,6237,3413.73,Rendah,-6.49148,107.11596000000002
TEGALPANJANG,2029,6538,3413.73,Rendah,-6.49148,107.11596000000002
TEGALWANGI,2025,6440,3038.78,Rendah,-6.463666999999999,106.41997599999999
TEGALWANGI,2026,6542,3564.4,Rendah,-6.463666999999999,106.41997599999999
TEGALWANGI,2027,6645,4047.36,Rendah,-6.463666999999999,106.41997599999999
TEGALWANGI,2028,6750,4049.88,Rendah,-6.463666999999999,106.41997599999999
TEGALWANGI,2029,6857,4049.88,Rendah,-6.463666999999999,106.41997599999999
TEGALWARU,2025,14516,7213.62,Sedang,-6.57261,106.696929
TEGALWARU,2026,14563,8568.49,Sedang,-6.57261,106.696929
TEGALWARU,2027,14610,9712.03,Tinggi,-6.57261,106.696929
TEGALWARU,2028,14657,9827.28,Tinggi,-6.57261,106.696929
TEGALWARU,2029,14704,9827.28,Tinggi,-6.57261,106.696929
TELUK PINANG,2025,8025,4081.94,Rendah,-6.681726,106.85176499999997
TELUK PINANG,2026,8186,4795.86,Sedang,-6.681726,106.85176499999997
TELUK PINANG,2027,8350,5409.11,Sedang,-6.681726,106.85176499999997
TELUK PINANG,2028,8517,5522.19,Sedang,-6.681726,106.85176499999997
TELUK PINANG,2029,8687,5522.19,Sedang,-6.681726,106.85176499999997
TENJO,2025,10604,5607.7,Sedang,-6.328688,106.46177700000001
TENJO,2026,10816,6624.22,Sedang,-6.328688,106.46177700000001
TENJO,2027,11032,7471.72,Sedang,-6.328688,106.46177700000001
TENJO,2028,11253,7637.47,Sedang,-6.328688,106.46177700000001
TENJO,2029,11478,7637.47,Sedang,-6.328688,106.46177700000001
TLAJUNG UDIK,2025,60520,3108.8,Tinggi,-6.4459550000000005,106.91244099999999
TLAJUNG UDIK,2026,61099,3777.0,Tinggi,-6.4459550000000005,106.91244099999999
TLAJUNG UDIK,2027,61683,39445.8,Tinggi,-6.4459550000000005,106.91244099999999
TLAJUNG UDIK,2028,62274,39445.8,Tinggi,-6.4459550000000005,106.91244099999999
TLAJUNG UDIK,2029,62869,39445.8,Tinggi,-6.4459550000000005,106.91244099999999
TONJONG,2025,11172,4506.51,Rendah,-6.490944999999999,106.766198
TONJONG,2026,11638,5286.54,Sedang,-6.490944999999999,106.766198
TONJONG,2027,12124,5900.06,Sedang,-6.490944999999999,106.766198
TONJONG,2028,12630,6190.02,Sedang,-6.490944999999999,106.766198
TONJONG,2029,13158,6190.02,Sedang,-6.490944999999999,106.766198
TUGU SELATAN,2025,18611,9880.54,Tinggi,-6.7147630000000005,106.97116300000002
TUGU SELATAN,2026,18983,11821.15,Tinggi,-6.7147630000000005,106.97116300000002
TUGU SELATAN,2027,19363,13261.76,Tinggi,-6.7147630000000005,106.97116300000002
TUGU SELATAN,2028,19750,13261.76,Tinggi,-6.7147630000000005,106.97116300000002
TUGU SELATAN,2029,20145,13261.76,Tinggi,-6.7147630000000005,106.97116300000002
TUGU UTARA,2025,11475,5774.23,Sedang,-6.688894,106.97718300000001
TUGU UTARA,2026,11509,6818.55,Sedang,-6.688894,106.97718300000001
TUGU UTARA,2027,11543,7694.93,Sedang,-6.688894,106.97718300000001
TUGU UTARA,2028,11577,7869.3,Sedang,-6.688894,106.97718300000001
TUGU UTARA,2029,11610,7869.3,Sedang,-6.688894,106.97718300000001
TUGUJAYA,2025,17487,8074.73,Sedang,-6.739565000000001,106.779648
TUGUJAYA,2026,17923,9602.08,Tinggi,-6.739565000000001,106.779648
TUGUJAYA,2027,18370,10898.24,Tinggi,-6.739565000000001,106.779648
TUGUJAYA,2028,18827,10997.4,Tinggi,-6.739565000000001,106.779648
TUGUJAYA,2029,19297,10997.4,Tinggi,-6.739565000000001,106.779648
URUG,2025,6037,27603.7,Rendah,-6.620798000000001,106.50929899999998
URUG,2026,6171,3239.11,Rendah,-6.620798000000001,106.50929899999998
URUG,2027,6308,3655.24,Rendah,-6.620798000000001,106.50929899999998
URUG,2028,6448,3655.24,Rendah,-6.620798000000001,106.50929899999998
URUG,2029,6592,3655.24,Rendah,-6.620798000000001,106.50929899999998
WANAHERANG,2025,39435,15570.92,Tinggi,-6.415347,106.94472599999999
WANAHERANG,2026,41479,18945.0,Tinggi,-6.415347,106.94472599999999
WANAHERANG,2027,43629,20904.75,Tinggi,-6.415347,106.94472599999999
WANAHERANG,2028,45890,20904.75,Tinggi,-6.415347,106.94472599999999
WANAHERANG,2029,48269,20904.75,Tinggi,-6.415347,106.94472599999999
WANGUNJAYA,2025,8663,4222.75,Rendah,-6.586913000000001,106.579035
WANGUNJAYA,2026,8722,4968.38,Sedang,-6.586913000000001,106.579035
WANGUNJAYA,2027,8781,5592.8,Sedang,-6.586913000000001,106.579035
WANGUNJAYA,2028,8841,5738.82,Sedang,-6.586913000000001,106.579035
WANGUNJAYA,2029,8901,5738.82,Sedang,-6.586913000000001,106.579035
WARGAJAYA,2025,7801,5005.44,Sedang,-6.615254999999999,107.024417
WARGAJAYA,2026,8806,4549.9,Rendah,-6.615254999999999,107.024417
WARGAJAYA,2027,9941,6181.74,Sedang,-6.615254999999999,107.024417
WARGAJAYA,2028,11222,6181.74,Sedang,-6.615254999999999,107.024417
WARGAJAYA,2029,12668,6181.74,Sedang,-6.615254999999999,107.024417
WARINGINJAYA,2025,19756,10005.08,Tinggi,-6.509075,106.789816
WARINGINJAYA,2026,20015,11979.97,Tinggi,-6.509075,106.789816
WARINGINJAYA,2027,20278,13453.56,Tinggi,-6.509075,106.789816
WARINGINJAYA,2028,20544,13453.56,Tinggi,-6.509075,106.789816
WARINGINJAYA,2029,20813,13453.56,Tinggi,-6.509075,106.789816
WARU,2025,18050,9907.67,Tinggi,-6.417764,106.72051499999998
WARU,2026,18411,11854.26,Tinggi,-6.417764,106.72051499999998
WARU,2027,18779,13276.92,Tinggi,-6.417764,106.72051499999998
WARU,2028,19155,13276.92,Tinggi,-6.417764,106.72051499999998
WARU,2029,19538,13276.92,Tinggi,-6.417764,106.72051499999998
WARUJAYA,2025,15344,6276.98,Sedang,-6.435736,106.71056400000002
WARUJAYA,2026,15886,7408.85,Sedang,-6.435736,106.71056400000002
WARUJAYA,2027,16448,8297.43,Sedang,-6.435736,106.71056400000002
WARUJAYA,2028,17029,8644.76,Tinggi,-6.435736,106.71056400000002
WARUJAYA,2029,17631,8644.76,Tinggi,-6.435736,106.71056400000002
WARUNG MENTENG,2025,8822,3637.02,Rendah,-6.701295,106.80751400000001
WARUNG MENTENG,2026,9151,4259.55,Rendah,-6.701295,106.80751400000001
WARUNG MENTENG,2027,9493,4777.09,Sedang,-6.701295,106.80751400000001
WARUNG MENTENG,2028,9847,4944.0,Sedang,-6.701295,106.80751400000001
WARUNG MENTENG,2029,10215,4944.0,Sedang,-6.701295,106.80751400000001
WATESJAYA,2025,6948,3273.42,Rendah,-6.756524999999999,106.81193800000001
WATESJAYA,2026,7079,3839.83,Rendah,-6.756524999999999,106.81193800000001
WATESJAYA,2027,7212,4345.62,Rendah,-6.756524999999999,106.81193800000001
WATESJAYA,2028,7348,4389.32,Rendah,-6.756524999999999,106.81193800000001
WATESJAYA,2029,7486,4389.32,Rendah,-6.756524999999999,106.81193800000001
WENINGGALIH,2025,5732,24133.2,Rendah,-6.461348000000001,107.09823999999999
WENINGGALIH,2026,5961,28248.7,Rendah,-6.461348000000001,107.09823999999999
WENINGGALIH,2027,6200,3152.95,Rendah,-6.461348000000001,107.09823999999999
WENINGGALIH,2028,6447,3152.95,Rendah,-6.461348000000001,107.09823999999999
WENINGGALIH,2029,6705,3152.95,Rendah,-6.461348000000001,107.09823999999999
WIRAJAYA,2025,4617,26044.2,Rendah,-6.532985999999999,106.42292
WIRAJAYA,2026,4709,3057.09,Rendah,-6.532985999999999,106.42292
WIRAJAYA,2027,4803,3384.8,Rendah,-6.532985999999999,106.42292
WIRAJAYA,2028,4899,3384.8,Rendah,-6.532985999999999,106.42292
WIRAJAYA,2029,4997,3384.8,Rendah,-6.532985999999999,106.42292
